"","date","item","count","sales_cat","semester","menu_condition","station","item_cat","station_type","meal_period","ind_carbon_cost","ind_water_cost","ind_dollar_cost","corr_carbon_cost","corr_water_cost","corr_dollar_cost"
"17","16-Oct","ADD Burger Salmon Grilled",1,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.373621407856819,35.674273353535,2.99,0.373621407856819,35.674273353535,2.99
"18","16-Oct","1 Entree + 1 Side",206,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"19","16-Oct","1 Entree + 2 Side",79,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"20","16-Oct","Bowl Ramen Chicken",83,"Asian","Fall 2024","Control","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,31.5139309494054,8682.43431437533,787.67
"21","16-Oct","2 Entrees + 2 Sides",20,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"22","16-Oct","Bowl Ramen Tofu",16,"Asian","Fall 2024","Control","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,4.90415071966669,1471.81891678254,151.84
"23","16-Oct","Bowl Ramen Chicken",5,"Asian","Fall 2024","Control","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,1.89842957526538,523.038211709357,47.45
"24","16-Oct","Side Vegetarian Lo Mein",6,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"25","16-Oct","Side Fried Spring Roll",4,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"26","16-Oct","Side White or Brown Rice",4,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"27","16-Oct","Side Vegetable Spring Rolls",2,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"28","16-Oct","1 Wok Entree",1,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"29","16-Oct","Side Vegetables",1,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"30","16-Oct","Side Vegetarian Fried Rice with",1,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"31","16-Oct","Create Your Pasta Bowl MEAT",149,"Italian","Fall 2024","Control","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,93.2137290312343,7127.93930825801,1339.51
"32","16-Oct","Create Your Pasta Bowl VEG",24,"Italian","Fall 2024","Control","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,3.3670693568773,253.251665313668,203.76
"33","16-Oct","Pizza Cheese",28,"Italian","Fall 2024","Control","Pizza","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"34","16-Oct","Add Extra Meat",34,"Italian","Fall 2024","Control","Pasta","Modification","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"35","16-Oct","Pizza with Toppings",16,"Italian","Fall 2024","Control","Pizza","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"36","16-Oct","Side Bread Pasta Station",2,"Italian","Fall 2024","Control","Pasta","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"37","16-Oct","Burrito Breakfast",87,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"38","16-Oct","Small French Omelet",53,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"39","16-Oct","Egg Cheese Sausage Breakfast San",34,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"40","16-Oct","Egg Cheese Bacon Breakfast Sandw",26,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"41","16-Oct","Grand Slam Breakfast",9,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"42","16-Oct","Add Bacon",26,"Breakfast","Fall 2024","Control","Breakfast","Modification","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"43","16-Oct","Two Eggs",10,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"44","16-Oct","Pancake Single",4,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"45","16-Oct","2 Slices Toast",4,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"46","16-Oct","Trillium Home Fries",1,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"47","16-Oct","Burrito Bowl BYO",105,"Mexican","Fall 2024","Control","Wrap","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"48","16-Oct","Single Taco",3,"Mexican","Fall 2024","Control","Wrap","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"49","16-Oct","Side Sour Cream",1,"Mexican","Fall 2024","Control","Wrap","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"50","16-Oct","Salad by the Pound",79,"Salad Bar","Fall 2024","Control","Salad Bar","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"51","16-Oct","Add Extra Protein 2.99",1,"Salad Bar","Fall 2024","Control","Salad Bar","Modification","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"52","16-Oct","Soup 12 oz",67,"Soup","Fall 2024","Control","Soup","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"53","16-Oct","8 oz Soup",60,"Soup","Fall 2024","Control","Soup","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"54","16-Oct","Side Potato Tots",12,"Grab N Go","Fall 2024","Control","Grab N Go","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"55","17-Oct","Quesadilla Deluxe Trillium",159,"Grill","Fall 2024","Control","Quesadilla","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"56","17-Oct","Grilled Hamburger",109,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,423.052127033058,9687.85032136721,979.91
"57","17-Oct","Fried Chicken Tenders",109,"Grab N Go","Fall 2024","Control","Grab N Go","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"58","17-Oct","Burrito Una Mano Trillium BYO",51,"Grill","Fall 2024","Control","Quesadilla","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"59","17-Oct","French Fries",136,"Grill","Fall 2024","Control","Grill","Side","Treatment","Lunch",0.040840402892853,2.72997334161235,2.99,5.55429479342801,371.27637445928,406.64
"60","17-Oct","Grilled Chicken Breast Sandwich",22,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,6.6341824031545,1528.35427494746,186.78
"61","17-Oct","Trillium Grill Impossible Burger",12,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,2.53093305718934,279.043122217276,125.88
"62","17-Oct","Quesadilla Cheese",13,"Grill","Fall 2024","Control","Quesadilla","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"63","17-Oct","Sweet Potato Fries",27,"Grill","Fall 2024","Control","Grill","Side","Treatment","Lunch",0.0422551714366103,3.97622481710592,2.99,1.14088962878848,107.35807006186,80.73
"64","17-Oct","Seared Salmon Burger",9,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,4.03133466526223,402.274999586349,76.41
"65","17-Oct","+ Beef Patty",19,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",3.806907508554,79.8564119237622,2.99,72.331242662526,1517.27182655148,56.81
"66","17-Oct","Black Bean Burger",1,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.110944712328442,54.9888227801748,8.69
"67","17-Oct","ADD Cheese",10,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.183611306606629,3.19881943989712,1.99,1.83611306606629,31.9881943989712,19.9
"68","17-Oct","Add Sausage 2 Patty",2,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.168918026814813,34.6406776822533,1.99,0.337836053629626,69.2813553645066,3.98
"69","17-Oct","ADD Chicken Breast",1,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.227249079536725,60.447700038522,2.99,0.227249079536725,60.447700038522,2.99
"70","17-Oct","Add Egg .99",1,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.0903881853779601,25.3348662383603,0.99,0.0903881853779601,25.3348662383603,0.99
"71","17-Oct","1 Entree + 1 Side",189,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"72","17-Oct","1 Entree + 2 Side",81,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"73","17-Oct","Bowl Ramen Chicken",68,"Asian","Fall 2024","Control","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,25.8186422236092,7113.31967924726,645.32
"74","17-Oct","2 Entrees + 2 Sides",35,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"75","17-Oct","Bowl Ramen Tofu",14,"Asian","Fall 2024","Control","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,4.29113187970835,1287.84155218472,132.86
"76","17-Oct","1 Wok Entree",5,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"77","17-Oct","Side Vegetable Spring Rolls",3,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"78","17-Oct","Side Vegetarian Lo Mein",3,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"79","17-Oct","Side Vegetables",2,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"80","17-Oct","Side White or Brown Rice",2,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"81","17-Oct","Create Your Pasta Bowl MEAT",128,"Italian","Fall 2024","Control","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,80.0762235973019,6123.33041246326,1150.72
"82","17-Oct","Create Your Pasta Bowl VEG",33,"Italian","Fall 2024","Control","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,4.62972036570628,348.221039806294,280.17
"83","17-Oct","Pizza with Toppings",37,"Italian","Fall 2024","Control","Pizza","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"84","17-Oct","Pizza Cheese",27,"Italian","Fall 2024","Control","Pizza","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"85","17-Oct","Add Extra Meat",24,"Italian","Fall 2024","Control","Pasta","Modification","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"86","17-Oct","Side Bread Pasta Station",2,"Italian","Fall 2024","Control","Pasta","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"87","17-Oct","Burrito Breakfast",85,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"88","17-Oct","Small French Omelet",61,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"89","17-Oct","Egg Cheese Sausage Breakfast San",36,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"90","17-Oct","Egg Cheese Bacon Breakfast Sandw",34,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"91","17-Oct","Grand Slam Breakfast",15,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"92","17-Oct","Add Bacon",28,"Breakfast","Fall 2024","Control","Breakfast","Modification","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"93","17-Oct","Two Eggs",17,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"94","17-Oct","Trillium Home Fries",1,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"95","17-Oct","Pancake Single",1,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"96","17-Oct","2 Slices Toast",1,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"97","17-Oct","Toast",1,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"98","17-Oct","Burrito Bowl BYO",103,"Mexican","Fall 2024","Control","Wrap","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"99","17-Oct","Single Taco",4,"Mexican","Fall 2024","Control","Wrap","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"100","17-Oct","Side Guacamole",4,"Mexican","Fall 2024","Control","Wrap","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"101","17-Oct","Side Salsa",3,"Mexican","Fall 2024","Control","Wrap","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"102","17-Oct","Add Extra Toppings Una Mano",2,"Mexican","Fall 2024","Control","Wrap","Modification","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"103","17-Oct","Salad by the Pound",57,"Salad Bar","Fall 2024","Control","Salad Bar","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"104","17-Oct","Add Extra Protein 2.99",1,"Salad Bar","Fall 2024","Control","Salad Bar","Modification","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"105","17-Oct","8 oz Soup",35,"Soup","Fall 2024","Control","Soup","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"106","17-Oct","Soup 12 oz",28,"Soup","Fall 2024","Control","Soup","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"107","17-Oct","Side Potato Tots",18,"Grab N Go","Fall 2024","Control","Grab N Go","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"108","18-Oct","Quesadilla Deluxe Trillium",105,"Grill","Fall 2024","Control","Quesadilla","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"109","18-Oct","Grilled Hamburger",66,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,256.160003524604,5866.03780926822,593.34
"110","18-Oct","Fried Chicken Tenders",54,"Grab N Go","Fall 2024","Control","Grab N Go","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"111","18-Oct","Burrito Una Mano Trillium BYO",42,"Grill","Fall 2024","Control","Quesadilla","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"112","18-Oct","French Fries",101,"Grill","Fall 2024","Control","Grill","Side","Treatment","Lunch",0.040840402892853,2.72997334161235,2.99,4.12488069217815,275.727307502847,301.99
"113","18-Oct","Quesadilla Cheese",14,"Grill","Fall 2024","Control","Quesadilla","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"114","18-Oct","Grilled Chicken Breast Sandwich",11,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,3.31709120157725,764.177137473728,93.39
"115","18-Oct","Seared Salmon Burger",8,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,3.5834085913442,357.577777410088,67.92
"116","18-Oct","+ Beef Patty",11,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",3.806907508554,79.8564119237622,2.99,41.875982594094,878.420531161384,32.89
"117","18-Oct","Trillium Grill Impossible Burger",2,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,0.421822176198224,46.5071870362126,20.98
"118","18-Oct","Black Bean Burger",2,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.221889424656883,109.97764556035,17.38
"119","18-Oct","Add Sausage 2 Patty",2,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.168918026814813,34.6406776822533,1.99,0.337836053629626,69.2813553645066,3.98
"120","18-Oct","ADD Chicken Breast",1,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.227249079536725,60.447700038522,2.99,0.227249079536725,60.447700038522,2.99
"121","18-Oct","ADD Cheese",4,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.183611306606629,3.19881943989712,1.99,0.734445226426516,12.7952777595885,7.96
"122","18-Oct","Add Egg .99",1,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.0903881853779601,25.3348662383603,0.99,0.0903881853779601,25.3348662383603,0.99
"123","18-Oct","1 Entree + 1 Side",103,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"124","18-Oct","1 Entree + 2 Side",63,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"125","18-Oct","Bowl Ramen Chicken",44,"Asian","Fall 2024","Control","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,16.7061802623354,4602.73626304235,417.56
"126","18-Oct","2 Entrees + 2 Sides",20,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"127","18-Oct","Bowl Ramen Tofu",21,"Asian","Fall 2024","Control","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,6.43669781956253,1931.76232827708,199.29
"128","18-Oct","Side White or Brown Rice",12,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"129","18-Oct","Side Vegetarian Lo Mein",4,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"130","18-Oct","1 Wok Entree",2,"Asian","Fall 2024","Control","Wok","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"131","18-Oct","Side Vegetable Spring Rolls",1,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"132","18-Oct","Side Vegetarian Fried Rice with",1,"Asian","Fall 2024","Control","Wok","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"133","18-Oct","Burrito Breakfast",84,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"134","18-Oct","Small French Omelet",47,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"135","18-Oct","Egg Cheese Sausage Breakfast San",36,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"136","18-Oct","Grand Slam Breakfast",15,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"137","18-Oct","Egg Cheese Bacon Breakfast Sandw",23,"Breakfast","Fall 2024","Control","Breakfast","Main","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"138","18-Oct","Add Bacon",21,"Breakfast","Fall 2024","Control","Breakfast","Modification","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"139","18-Oct","Two Eggs",10,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"140","18-Oct","Pancake Single",6,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"141","18-Oct","Trillium Home Fries",2,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"142","18-Oct","PC Jelly",1,"Breakfast","Fall 2024","Control","Breakfast","Side","Satellite","Breakfast",NA,NA,NA,NA,NA,NA
"143","18-Oct","Create Your Pasta Bowl MEAT",83,"Italian","Fall 2024","Control","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,51.9244262388755,3970.59706433164,746.17
"144","18-Oct","Pizza with Toppings",23,"Italian","Fall 2024","Control","Pizza","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"145","18-Oct","Pizza Cheese",27,"Italian","Fall 2024","Control","Pizza","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"146","18-Oct","Create Your Pasta Bowl VEG",13,"Italian","Fall 2024","Control","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,1.8238292349752,137.177985378237,110.37
"147","18-Oct","Add Extra Meat",14,"Italian","Fall 2024","Control","Pasta","Modification","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"148","18-Oct","Burrito Bowl BYO",81,"Mexican","Fall 2024","Control","Wrap","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"149","18-Oct","Single Taco",4,"Mexican","Fall 2024","Control","Wrap","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"150","18-Oct","8 oz Soup",39,"Soup","Fall 2024","Control","Soup","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"151","18-Oct","Soup 12 oz",24,"Soup","Fall 2024","Control","Soup","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"152","18-Oct","Salad by the Pound",34,"Salad Bar","Fall 2024","Control","Salad Bar","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"153","18-Oct","Add Extra Protein 2.99",1,"Salad Bar","Fall 2024","Control","Salad Bar","Modification","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"154","18-Oct","Side Potato Tots",15,"Grab N Go","Fall 2024","Control","Grab N Go","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"155","21-Oct","Quesadilla Deluxe Trillium",154,"Grill","Fall 2024","Control","Quesadilla","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"156","21-Oct","Grilled Hamburger",105,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,407.527278334597,9332.33287838126,943.95
"157","21-Oct","Burrito Una Mano Trillium BYO",79,"Grill","Fall 2024","Control","Quesadilla","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"158","21-Oct","Fried Chicken Tenders",91,"Grab N Go","Fall 2024","Control","Grab N Go","Side","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"159","21-Oct","French Fries",114,"Grill","Fall 2024","Control","Grill","Side","Treatment","Lunch",0.040840402892853,2.72997334161235,2.99,4.65580592978524,311.216960943808,340.86
"160","21-Oct","Grilled Chicken Breast Sandwich",18,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,5.42796742076277,1250.47167950246,152.82
"161","21-Oct","Sweet Potato Fries",36,"Grill","Fall 2024","Control","Grill","Side","Treatment","Lunch",0.0422551714366103,3.97622481710592,2.99,1.52118617171797,143.144093415813,107.64
"162","21-Oct","Seared Salmon Burger",11,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,4.92718681309828,491.66944393887,93.39
"163","21-Oct","Trillium Grill Impossible Burger",8,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.68728870479289,186.02874814485,83.92
"164","21-Oct","Quesadilla Cheese",6,"Grill","Fall 2024","Control","Quesadilla","Main","Satellite","Lunch",NA,NA,NA,NA,NA,NA
"165","21-Oct","+ Beef Patty",14,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",3.806907508554,79.8564119237622,2.99,53.296705119756,1117.98976693267,41.86
"166","21-Oct","ADD Chicken Breast",4,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.227249079536725,60.447700038522,2.99,0.9089963181469,241.790800154088,11.96
"167","21-Oct","Add Sausage 2 Patty",5,"Grill","Fall 2024","Control","Grill","Modification","Treatment","Lunch",0.168918026814813,34.6406776822533,1.99,0.844590134074065,173.203388411266,9.95
"168","21-Oct","Black Bean Burger",1,"Grill","Fall 2024","Control","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.110944712328442,54.9888227801748,8.69
